 ,Char. Length,Eucl. Length,File Name
61,38.9706,36.0555,Mat1-TUK-3lay-190424_10kx_01_S1_Intersections2.csv
62,37.0000,37.0000,Mat1-TUK-3lay-190424_10kx_01_S1_Intersections2.csv
63,32.7990,29.5466,Mat1-TUK-3lay-190424_10kx_01_S1_Intersections2.csv
64,27.8284,27.0740,Mat1-TUK-3lay-190424_10kx_01_S1_Intersections2.csv
65,26.8995,25.0000,Mat1-TUK-3lay-190424_10kx_01_S1_Intersections2.csv
66,25.2132,24.2074,Mat1-TUK-3lay-190424_10kx_01_S1_Intersections2.csv
67,24.7990,23.3452,Mat1-TUK-3lay-190424_10kx_01_S1_Intersections2.csv
68,24.7279,21.4009,Mat1-TUK-3lay-190424_10kx_01_S1_Intersections2.csv
69,23.3848,22.2036,Mat1-TUK-3lay-190424_10kx_01_S1_Intersections2.csv
70,21.3137,18.4391,Mat1-TUK-3lay-190424_10kx_01_S1_Intersections2.csv
71,20.4142,20.0250,Mat1-TUK-3lay-190424_10kx_01_S1_Intersections2.csv
72,18.4853,15.6205,Mat1-TUK-3lay-190424_10kx_01_S1_Intersections2.csv
73,16.4142,16.0312,Mat1-TUK-3lay-190424_10kx_01_S1_Intersections2.csv
74,16.4142,16.0312,Mat1-TUK-3lay-190424_10kx_01_S1_Intersections2.csv
75,10.4142,10.0499,Mat1-TUK-3lay-190424_10kx_01_S1_Intersections2.csv
76,10.0000,10.0000,Mat1-TUK-3lay-190424_10kx_01_S1_Intersections2.csv
77,9.4142,9.0554,Mat1-TUK-3lay-190424_10kx_01_S1_Intersections2.csv
78,9.0711,8.4853,Mat1-TUK-3lay-190424_10kx_01_S1_Intersections2.csv
79,9.0000,9.0000,Mat1-TUK-3lay-190424_10kx_01_S1_Intersections2.csv
80,8.0000,8.0000,Mat1-TUK-3lay-190424_10kx_01_S1_Intersections2.csv
81,7.4142,7.0711,Mat1-TUK-3lay-190424_10kx_01_S1_Intersections2.csv
82,6.4142,6.0828,Mat1-TUK-3lay-190424_10kx_01_S1_Intersections2.csv
83,4.0000,4.0000,Mat1-TUK-3lay-190424_10kx_01_S1_Intersections2.csv
84,1.4142,0.0000,Mat1-TUK-3lay-190424_10kx_01_S1_Intersections2.csv
85,1.4142,0.0000,Mat1-TUK-3lay-190424_10kx_01_S1_Intersections2.csv
86,172.7107,143.8402,Mat1-TUK-3lay-190424_10kx_01_S1_Intersections2.csv
87,351.8234,322.4934,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
88,293.0782,250.9900,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
89,283.8600,269.8240,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
90,269.0366,233.9444,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
91,264.6346,245.5891,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
92,238.0955,221.1628,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
93,230.3797,179.3014,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
94,224.1371,194.2498,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
95,223.6051,212.8004,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
96,218.4508,202.1584,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
97,206.7107,171.5401,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
98,202.9066,190.8219,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
99,201.0955,185.9946,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
100,194.6690,181.7966,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
101,193.3797,169.9235,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
102,191.9655,144.3607,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
103,188.5685,153.3884,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
104,182.7817,154.5089,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
105,182.3797,164.2955,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
106,170.4558,163.4411,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
