 ,Label,Skeleton ID,Branch length,V1 x,V1 y,V1 z,V2 x,V2 y,V2 z,Euclidean distance
1,,1,328.3919,100,187,0,119,24,0,164.1036
2,,1,234.1371,8,377,0,113,553,0,204.9415
3,,1,222.3675,245,40,0,287,240,0,204.3624
4,,1,217.6224,584,440,0,677,615,0,198.1767
5,,1,216.4214,1182,85,0,1243,141,0,82.8070
6,,1,215.4386,463,299,0,520,490,0,199.3239
7,,1,214.6224,1113,666,0,1206,838,0,195.5326
8,,1,212.0660,858,47,0,878,205,0,159.2608
9,,1,208.6812,1029,472,0,1089,289,0,192.5850
10,,1,207.2203,674,640,0,800,788,0,194.3708
11,,1,201.2792,443,682,0,549,830,0,182.0440
12,,1,201.1838,483,235,0,490,45,0,190.1289
13,,1,188.2670,957,627,0,969,763,0,136.5284
14,,1,183.7645,341,453,0,484,550,0,172.7947
15,,1,183.5929,955,497,0,1072,621,0,170.4846
16,,1,180.5635,0,534,0,112,667,0,173.8764
17,,1,173.4558,113,553,0,129,387,0,166.7693
18,,1,171.9239,521,299,0,584,440,0,154.4345
19,,1,168.3797,483,616,0,584,732,0,153.8083
20,,1,167.9066,723,832,0,605,720,0,162.6899
21,,1,166.1371,938,84,0,1014,217,0,153.1829
22,,1,159.1543,670,447,0,709,590,0,148.2228
23,,1,158.9533,1277,955,0,1206,838,0,136.8576
24,,1,155.0538,938,84,0,1074,130,0,143.5688
25,,1,153.1543,1235,453,0,1266,574,0,124.9080
26,,1,151.1127,1074,698,0,1094,840,0,143.4015
27,,1,148.9411,719,71,0,858,47,0,141.0567
28,,1,147.4508,20,752,0,119,852,0,140.7160
29,,1,142.6985,864,936,0,935,866,0,99.7046
30,,1,142.5391,374,266,0,429,148,0,130.1883
31,,1,141.4558,1242,164,0,1257,297,0,133.8432
32,,1,138.0660,1139,367,0,1235,453,0,128.8875
33,,1,136.2376,1136,121,0,1242,164,0,114.3897
34,,1,135.5807,1125,457,0,1228,530,0,126.2458
35,,1,135.2254,301,40,0,331,151,0,114.9826
36,,1,135.2082,1052,0,0,1151,86,0,131.1373
37,,1,133.2376,225,576,0,310,485,0,124.5231
38,,1,132.8406,751,902,0,864,936,0,118.0042
39,,1,132.5269,1238,808,0,1259,685,0,124.7798
40,,1,131.9533,1105,130,0,1128,240,0,112.3788
41,,1,131.5807,902,360,0,971,257,0,123.9758
42,,1,130.4802,725,433,0,803,530,0,124.4709
43,,1,130.4680,618,854,0,729,901,0,120.5404
44,,1,129.8604,1142,288,0,1257,297,0,115.3516
45,,1,128.1838,257,710,0,268,593,0,117.5160
46,,1,127.1543,37,928,0,8,847,0,86.0349
47,,1,126.2376,361,559,0,445,644,0,119.5031
48,,1,123.9828,781,203,0,820,310,0,113.8859
49,,1,123.4092,1166,613,0,1259,685,0,117.6138
50,,1,122.2670,717,109,0,781,203,0,113.7190
51,,1,121.3970,257,268,0,260,371,0,103.0437
52,,1,120.3970,785,401,0,828,503,0,110.6933
53,,1,119.5685,100,198,0,145,296,0,107.8378
54,,1,119.4386,709,590,0,803,530,0,111.5168
55,,1,118.6274,1259,685,0,1266,574,0,111.2205
56,,1,118.1543,610,22,0,712,61,0,109.2016
57,,1,115.6102,605,720,0,674,640,0,105.6456
58,,1,115.3381,260,371,0,332,453,0,109.1238
59,,1,115.2548,628,934,0,729,901,0,106.2544
60,,1,115.2254,429,148,0,483,235,0,102.3963
61,,1,114.8112,823,839,0,864,936,0,105.3091
62,,1,113.8112,730,229,0,684,322,0,103.7545
63,,1,111.2132,890,730,0,918,818,0,92.3472
64,,1,111.1127,323,581,0,338,682,0,102.1078
65,,1,111.0833,781,203,0,878,205,0,97.0206
66,,1,110.3259,823,839,0,918,818,0,97.2934
67,,1,109.3553,1104,554,0,1125,457,0,99.2472
68,,1,108.7523,828,503,0,902,429,0,104.6518
69,,1,108.5807,8,847,0,86,918,0,105.4751
70,,1,108.3848,119,852,0,130,749,0,103.5857
71,,1,107.9828,341,453,0,382,362,0,99.8098
72,,1,107.1543,1062,763,0,1018,843,0,91.3017
73,,1,106.5685,100,187,0,139,98,0,97.1700
74,,1,105.5391,129,387,0,206,328,0,97.0052
75,,1,104.4264,119,24,0,211,46,0,94.5939
76,,1,104.0538,632,243,0,684,322,0,94.5780
77,,1,103.8823,381,752,0,443,682,0,93.5094
78,,1,103.7401,2,694,0,87,685,0,85.4751
