 ,Char. Length,Eucl. Length,File Name
1298,35.5563,32.8938,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1299,35.0416,31.8904,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1300,34.7990,30.8058,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1301,34.3137,31.3209,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1302,34.3137,31.0644,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1303,34.2843,32.8024,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1304,34.1421,31.0483,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1305,34.0416,31.9061,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1306,33.8995,31.4006,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1307,33.7990,29.1204,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1308,33.4558,31.4006,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1309,33.4558,31.1448,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1310,33.0416,30.4795,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1311,32.7279,30.3645,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1312,32.6569,31.2570,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1313,32.5563,30.0832,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1314,32.2426,31.0161,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1315,32.2426,31.1448,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1316,32.2132,30.0167,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1317,31.9706,28.1603,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1318,31.8995,29.8329,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1319,31.8995,29.8329,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1320,31.8284,31.0644,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1321,31.7990,28.6356,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1322,31.6569,30.2655,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1323,31.4853,29.6142,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1324,31.4558,30.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1325,31.4142,31.0161,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1326,31.2426,30.0167,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1327,30.8701,29.6985,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1328,30.7279,27.8927,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1329,30.6274,28.8444,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1330,30.3137,27.0740,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1331,30.2843,29.7321,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1332,30.2426,28.2843,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1333,29.7279,27.5136,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1334,29.3848,27.2947,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1335,29.2132,27.2029,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1336,29.2132,27.0185,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1337,29.1421,26.9258,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1338,28.7279,25.9615,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1339,28.5563,26.4008,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1340,28.4853,26.6833,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1341,28.4142,28.0179,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1342,28.2843,28.2843,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1343,28.2132,26.4008,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1344,28.0416,25.4558,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1345,28.0000,28.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1346,27.8284,27.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1347,27.7990,25.6125,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1348,27.6569,26.3059,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1349,26.8995,25.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1350,26.8284,26.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1351,26.8284,26.0768,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1352,26.6569,25.3180,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1353,26.4142,26.0192,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1354,26.3137,24.3516,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1355,26.2426,25.0200,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1356,26.1421,24.1661,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1357,25.6569,24.3311,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1358,25.6569,24.3311,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1359,25.2426,24.1868,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1360,25.2132,24.0832,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1361,24.2132,23.3452,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1362,24.1421,21.0238,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1363,24.1421,21.9545,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1364,24.0711,22.5610,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1365,23.8284,23.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1366,23.7990,22.6274,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1367,23.5563,21.0238,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1368,23.4142,23.0217,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1369,23.0711,21.5870,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1370,22.9706,21.6333,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1371,22.8995,20.6155,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1372,22.4853,20.8806,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1373,22.4853,20.8806,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1374,22.4142,22.0227,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1375,22.0711,20.6155,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1376,22.0000,22.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1377,21.9706,20.8087,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1378,21.8284,21.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1379,21.7990,21.2603,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1380,21.4853,19.9249,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1381,21.3848,20.6155,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1382,20.8284,20.0998,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1383,20.8284,20.0998,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1384,20.8284,20.0998,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1385,20.7279,19.2354,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1386,20.7279,19.2354,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1387,20.4853,18.9737,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1388,20.4853,18.9737,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1389,20.3848,19.8494,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1390,20.3137,18.7883,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1391,20.0711,18.6815,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1392,19.7279,18.3576,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1393,19.4853,18.0278,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1394,19.4142,19.0263,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1395,19.0000,19.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1396,18.6569,17.1172,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1397,18.6569,17.4642,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1398,18.4853,16.4924,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1399,18.4142,18.0278,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1400,18.2426,17.2627,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1401,18.0000,18.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1402,17.8284,17.1172,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1403,17.6569,16.4924,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1404,17.4853,16.1555,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1405,17.4142,17.0294,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1406,17.3137,16.1245,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1407,17.2426,16.2788,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1408,17.1421,16.4012,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1409,16.8995,15.6525,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1410,16.7279,15.6205,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1411,16.6569,15.5242,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1412,16.0711,14.8661,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1413,15.9640,14.4222,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1414,15.8995,14.4222,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1415,15.8284,15.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1416,15.7279,15.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1417,15.4142,15.0333,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1418,15.3137,14.4222,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1419,15.1421,14.8661,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1420,14.8284,14.1421,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1421,14.2426,13.3417,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1422,14.0000,14.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1423,13.8284,12.0416,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1424,13.4142,13.0384,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1425,13.4142,13.0384,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1426,13.0711,12.0830,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1427,13.0000,13.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1428,13.0000,13.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1429,13.0000,13.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1430,12.8995,12.2066,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1431,12.8284,12.1655,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1432,12.8191,12.0830,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1433,12.4142,12.0416,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1434,12.0000,12.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1435,11.4142,11.0454,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1436,11.4142,11.0454,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1437,11.3137,11.3137,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1438,11.2426,10.4403,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1439,11.2426,9.8489,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1440,11.0000,11.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1441,10.8995,10.6301,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1442,10.8284,10.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1443,10.4853,9.8995,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1444,10.4142,10.0499,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1445,10.4142,10.0499,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1446,9.4853,9.2195,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1447,9.4853,9.2195,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1448,9.0000,9.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1449,9.0000,9.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1450,8.8284,8.2462,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1451,8.4853,8.4853,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1452,8.2426,7.0711,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1453,7.8284,7.2801,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1454,7.8284,7.2801,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1455,7.8284,7.2801,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1456,7.8284,7.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1457,7.4142,7.0711,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1458,7.4142,7.0711,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1459,7.4142,7.0711,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1460,6.8284,6.3246,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1461,6.6569,6.4031,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1462,6.4142,6.0828,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1463,6.4142,6.0828,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1464,6.2426,5.8310,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1465,6.2426,5.0990,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1466,5.6569,5.6569,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1467,5.4142,5.0990,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1468,5.4142,5.0990,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1469,5.4142,5.0990,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1470,5.4142,5.0990,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1471,5.4142,5.0990,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1472,5.2426,5.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1473,4.8284,4.4721,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1474,4.8284,4.4721,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1475,4.8284,4.4721,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1476,4.4142,4.1231,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1477,4.4142,4.1231,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1478,4.4142,4.1231,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1479,4.2426,4.2426,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1480,3.8284,3.6056,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1481,3.4142,3.1623,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1482,3.4142,3.1623,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1483,3.4142,0.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1484,3.0000,3.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1485,3.0000,3.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1486,3.0000,3.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1487,2.8284,2.8284,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1488,2.8284,2.8284,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1489,2.4142,2.2361,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1490,2.4142,2.2361,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1491,2.4142,2.2361,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1492,2.4142,2.2361,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1493,2.4142,2.2361,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1494,2.0000,2.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1495,2.0000,2.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1496,2.0000,2.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1497,2.0000,0.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1498,1.4142,1.4142,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1499,1.4142,1.4142,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1500,1.4142,1.4142,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1501,1.4142,1.4142,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1502,1.4142,0.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1503,1.4142,0.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1504,1.4142,0.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1505,1.4142,0.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1506,1.4142,0.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1507,1.4142,0.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1508,1.4142,0.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1509,1.0000,1.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1510,1.0000,1.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1511,1.0000,1.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1512,1.0000,0.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1513,1.0000,0.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1514,1.0000,0.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1515,1.0000,0.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1516,1.0000,0.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1517,1.0000,0.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1518,1.0000,0.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1519,2.0000,2.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1520,1.4142,1.4142,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1521,4.4142,3.6056,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1522,39.3553,38.2099,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1523,4.4142,4.1231,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1524,3.0000,3.0000,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1525,1.4142,1.4142,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1526,4.4142,3.6056,GelGlu_B 11.10.23 10k_67 KR_segmented_Intersections2.csv
1527,288.3036,267.7256,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1528,273.8944,246.1971,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1529,235.6274,229.0000,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1530,210.0955,185.6475,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1531,206.7401,192.5019,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1532,205.7229,162.4131,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1533,196.9533,113.2166,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1534,196.6569,195.0103,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1535,193.8061,184.2010,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1536,189.0071,177.0452,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1537,183.9828,171.9593,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1538,183.6274,177.1807,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1539,182.4092,153.2645,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1540,180.4264,170.0000,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1541,172.6518,100.5783,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1542,160.9239,148.9329,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1543,153.0660,120.6524,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1544,147.2843,140.4315,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1545,146.0244,135.0852,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1546,140.0955,128.3628,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1547,139.1960,125.8014,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1548,138.4386,122.3806,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1549,138.4264,129.0736,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1550,137.8584,133.6600,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1551,135.9949,127.8632,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1552,135.9655,130.2306,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1553,135.1249,120.4865,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1554,127.8528,116.0388,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1555,127.2254,113.1769,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1556,120.6690,106.1697,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1557,120.4680,111.4002,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1558,120.0416,113.9912,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1559,118.0244,107.9352,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1560,116.4264,108.2405,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1561,115.8284,115.0174,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1562,113.7990,108.9036,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1563,110.1665,106.1037,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1564,108.0538,95.2733,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1565,107.7523,104.0048,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1566,106.8995,104.1201,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1567,105.5685,89.8053,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1568,105.2548,97.4064,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1569,105.0538,96.3846,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1570,104.4264,88.6002,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1571,104.1249,97.4166,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1572,102.8284,102.0196,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1573,101.4264,93.9202,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1574,99.8406,92.3580,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1575,98.3553,89.2693,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1576,96.2670,93.6056,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1577,95.2965,89.5879,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1578,92.8995,90.0500,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1579,92.6274,87.1321,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1580,91.2965,86.2670,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1581,91.2548,84.3090,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1582,89.5050,85.5862,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1583,89.2548,79.1202,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1584,89.0711,87.1436,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1585,88.7696,81.6088,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1586,88.3970,71.7008,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1587,87.1127,81.0432,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1588,85.3970,62.2896,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1589,85.2843,79.5550,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
1590,84.5980,70.0928,PCL PEO CAM kont 160818 x10k11_segmented_Intersections2.csv
