 ,Char. Length,Eucl. Length,File Name
216,1.0000,0.0000,3 4 pclpeo cam kelli 10k67_S1_Intersections2.csv
217,387.6417,361.6366,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
218,306.1787,269.4531,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
219,297.2203,274.7654,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
220,281.5168,269.0074,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
221,255.1787,235.3720,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
222,251.2203,230.8246,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
223,247.4924,225.8783,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
224,246.7056,200.2424,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
225,238.9483,224.6620,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
226,200.6346,168.6713,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
227,190.5341,185.6987,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
228,164.3797,128.0976,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
229,162.7401,147.0000,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
230,158.8528,144.9000,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
231,147.3259,133.6600,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
232,143.3970,131.5751,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
233,143.0538,127.1220,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
234,142.0660,112.1784,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
235,141.5097,116.1077,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
236,137.7107,126.7162,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
237,136.8234,126.7320,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
238,132.3675,110.6526,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
239,132.1543,122.3806,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
