 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity
26,,7787,431.1615,145.8099,67.9975,39.4222,0.5264,2.1443,0.4663,0.9725
27,,146,63.5980,23.4579,7.9245,134.9994,0.4536,2.9602,0.3378,0.8343
28,,959,164.1249,60.1133,20.3123,159.5554,0.4474,2.9595,0.3379,0.9212
29,,5092,337.4214,122.7448,52.8197,149.2641,0.5620,2.3238,0.4303,0.9656
30,,652,151.9239,62.6672,13.2470,148.6391,0.3550,4.7307,0.2114,0.8944
31,,6603,383.3209,127.4406,65.9696,54.2528,0.5647,1.9318,0.5176,0.9698
32,,4182,317.2203,121.8109,43.7127,150.2321,0.5222,2.7866,0.3589,0.9603
33,,5614,336.2498,111.3705,64.1819,66.7973,0.6240,1.7352,0.5763,0.9699
34,,1948,238.6934,86.5118,28.6697,30.5169,0.4297,3.0175,0.3314,0.9361
35,,18,23.7990,8.7849,2.6088,134.9999,0.3994,3.3673,0.2970,0.6207
36,,38,32.1421,12.2400,3.9529,105.1963,0.4622,3.0965,0.3229,0.7917
37,,1144,221.3381,98.8976,14.7282,160.0992,0.2934,6.7148,0.1489,0.9105
38,,241,81.1127,29.7532,10.3132,82.6977,0.4603,2.8850,0.3466,0.8654
39,,1753,234.5513,92.2538,24.1940,24.7704,0.4004,3.8131,0.2623,0.9337
40,,762,120.6690,35.6867,27.1868,115.9530,0.6576,1.3126,0.7618,0.9378
41,,22,20.9706,6.5133,4.3007,134.9997,0.6287,1.5145,0.6603,0.7097
42,,5123,383.3036,143.5528,45.4384,55.1583,0.4382,3.1593,0.3165,0.9631
43,,2935,244.5097,90.7307,41.1874,157.9429,0.6169,2.2029,0.4540,0.9593
44,,216,134.8112,56.0575,4.9060,160.5309,0.1494,11.4262,0.0875,0.7579
45,,1385,170.5097,60.0983,29.3425,134.9916,0.5986,2.0482,0.4882,0.9406
46,,34,49.4558,21.7735,1.9882,69.7858,0.1747,10.9514,0.0913,0.6182
47,,1495,236.8944,102.7094,18.5328,21.9463,0.3348,5.5420,0.1804,0.9217
48,,190,71.5980,21.7330,11.1313,113.8484,0.4658,1.9524,0.5122,0.8444
49,,3572,287.6224,101.0622,45.0021,58.2074,0.5426,2.2457,0.4453,0.9642
50,,294,86.5269,26.2363,14.2677,2.7955,0.4935,1.8389,0.5438,0.8829
51,,325,92.4264,28.9873,14.2753,103.2367,0.4781,2.0306,0.4925,0.8904
52,,4591,314.6518,126.5317,46.1974,173.7941,0.5827,2.7389,0.3651,0.9685
53,,2221,233.2376,64.3169,43.9677,7.2019,0.5131,1.4628,0.6836,0.9465
54,,273,79.3553,23.2941,14.9220,168.7955,0.5448,1.5611,0.6406,0.8907
55,,47,28.9706,9.2753,6.4518,18.1834,0.7037,1.4376,0.6956,0.8319
56,,762,120.0833,35.6867,27.1868,154.0470,0.6640,1.3126,0.7618,0.9378
57,,386,127.0122,46.9478,10.4684,177.0117,0.3007,4.4847,0.2230,0.8694
58,,198,71.3553,26.6731,9.4515,9.7175,0.4887,2.8221,0.3543,0.8684
59,,325,91.8406,28.9873,14.2753,166.7633,0.4842,2.0306,0.4925,0.8904
60,,52,34.3848,11.5519,5.7314,168.7017,0.5527,2.0156,0.4961,0.7939
61,,5135,310.2254,106.1432,61.5969,90.1648,0.6705,1.7232,0.5803,0.9713
62,,11,21.5563,9.3484,1.4982,152.0798,0.2975,6.2399,0.1603,0.5946
63,,4609,320.5513,98.2315,59.7401,11.4395,0.5637,1.6443,0.6082,0.9654
64,,38,31.5563,12.2400,3.9529,164.8037,0.4795,3.0965,0.3229,0.7917
65,,241,81.1127,29.7532,10.3132,7.3023,0.4603,2.8850,0.3466,0.8654
66,,2498,209.1543,60.6496,52.4414,45.0827,0.7176,1.1565,0.8647,0.9606
67,,34,48.8701,21.7735,1.9882,20.2142,0.1789,10.9514,0.0913,0.6182
68,,198,71.9411,26.6731,9.4515,80.2825,0.4808,2.8221,0.3543,0.8684
69,,308,97.5980,34.3331,11.4221,167.8496,0.4063,3.0058,0.3327,0.8775
70,,190,71.5980,21.7330,11.1313,156.1516,0.4658,1.9524,0.5122,0.8444
71,,196,68.5269,20.4904,12.1791,83.9467,0.5245,1.6824,0.5944,0.8596
72,,1931,229.0955,83.9948,29.2712,3.0122,0.4623,2.8695,0.3485,0.9452
73,,88,48.0416,14.9868,7.4762,161.2890,0.4791,2.0046,0.4989,0.8111
74,,2334,275.5219,105.7823,28.0930,20.4264,0.3864,3.7654,0.2656,0.9469
75,,5614,335.6640,111.3705,64.1819,23.2027,0.6261,1.7352,0.5763,0.9699
76,,1941,220.5097,68.7335,35.9557,95.1115,0.5016,1.9116,0.5231,0.9450
77,,52,34.3848,11.5519,5.7314,101.2983,0.5527,2.0156,0.4961,0.7939
78,,53,59.6985,25.3412,2.6629,161.2545,0.1869,9.5163,0.1051,0.6584
79,,459,139.6396,50.6886,11.5296,71.0439,0.2958,4.3964,0.2275,0.8776
80,,5308,337.6224,114.3809,59.0864,31.8791,0.5852,1.9358,0.5166,0.9679
81,,2111,215.4802,66.1930,40.6057,134.9789,0.5713,1.6301,0.6134,0.9492
82,,125,60.5269,26.1267,6.0917,163.5161,0.4288,4.2889,0.2332,0.8278
83,,1524,189.6224,59.3540,32.6923,41.4928,0.5326,1.8155,0.5508,0.9457
84,,196,68.5269,20.4904,12.1791,6.0533,0.5245,1.6824,0.5944,0.8596
85,,47,28.9706,9.2753,6.4518,71.8166,0.7037,1.4376,0.6956,0.8319
86,,179,93.4975,41.0702,5.5493,157.5889,0.2573,7.4010,0.1351,0.7956
87,,1993,191.7401,63.0481,40.2481,76.1597,0.6812,1.5665,0.6384,0.9577
88,,1495,236.8944,102.7094,18.5328,68.0537,0.3348,5.5420,0.1804,0.9217
89,,88,47.4558,14.9868,7.4762,108.7110,0.4910,2.0046,0.4989,0.8111
90,,2221,233.2376,64.3169,43.9677,82.7981,0.5131,1.4628,0.6836,0.9465
91,,196,87.8406,33.2615,7.5028,16.0428,0.3192,4.4332,0.2256,0.8412
92,,51,72.1838,31.1181,2.0867,156.5930,0.1230,14.9124,0.0671,0.6000
93,,11,22.1421,9.3484,1.4982,117.9202,0.2819,6.2399,0.1603,0.5946
94,,1941,221.0955,68.7335,35.9557,174.8885,0.4990,1.9116,0.5231,0.9450
95,,6603,383.3209,127.4406,65.9696,35.7472,0.5647,1.9318,0.5176,0.9698
96,,1414,209.4802,83.5570,21.5465,23.3947,0.4049,3.8780,0.2579,0.9287
97,,260,76.4264,23.9612,13.8158,18.8862,0.5594,1.7343,0.5766,0.8799
98,,4084,285.0955,91.0831,57.0897,46.5365,0.6314,1.5954,0.6268,0.9661
99,,459,139.0538,50.6886,11.5296,18.9561,0.2983,4.3964,0.2275,0.8776
100,,567,109.6396,33.0446,21.8471,134.9930,0.5927,1.5125,0.6611,0.9043
101,,1396,169.3553,64.4996,27.5574,88.4094,0.6116,2.3406,0.4272,0.9471
102,,1524,190.2082,59.3540,32.6923,48.5072,0.5293,1.8155,0.5508,0.9457
103,,260,76.4264,23.9612,13.8158,71.1138,0.5594,1.7343,0.5766,0.8799
104,,3572,287.6224,101.0622,45.0021,31.7926,0.5426,2.2457,0.4453,0.9642
105,,1753,234.5513,92.2538,24.1940,65.2296,0.4004,3.8131,0.2623,0.9337
106,,1414,210.0660,83.5570,21.5465,66.6053,0.4027,3.8780,0.2579,0.9287
107,,53,60.2843,25.3412,2.6629,108.7455,0.1833,9.5163,0.1051,0.6584
108,,308,98.1838,34.3331,11.4221,102.1504,0.4015,3.0058,0.3327,0.8775
109,,196,88.4264,33.2615,7.5028,73.9572,0.3150,4.4332,0.2256,0.8412
110,,125,61.1127,26.1267,6.0917,106.4839,0.4206,4.2889,0.2332,0.8278
111,Mean,1793.9818,176.9298,62.9078,25.8387,90.1397,0.4720,3.3383,0.4100,0.8860
112,SD,2036.6555,111.4911,39.9828,19.8859,54.6423,0.1377,2.5102,0.1823,0.0948
113,Min,11,20.9706,6.5133,1.4982,1.5906,0.1230,1.1565,0.0671,0.5946
114,Max,8022,431.1615,159.3797,67.9975,179.8352,0.7176,14.9124,0.8647,0.9727
