 ,Label,Skeleton ID,Branch length,V1 x,V1 y,V1 z,V2 x,V2 y,V2 z,Euclidean distance
1,,1,173.6812,224,305,0,264,453,0,153.3101
2,,1,170.7645,104,721,0,216,606,0,160.5273
3,,1,170.6518,156,181,0,231,42,0,157.9430
4,,1,168.7107,156,189,0,304,151,0,152.8005
5,,1,167.2670,901,621,0,1007,712,0,139.7033
6,,1,161.9828,813,587,0,913,561,0,103.3247
7,,1,158.1127,834,32,0,983,10,0,150.6154
8,,1,151.3797,591,328,0,691,242,0,131.8939
9,,1,149.5097,527,451,0,591,328,0,138.6542
10,,1,140.0244,653,383,0,712,498,0,129.2517
11,,1,134.0833,261,9,0,381,39,0,123.6932
12,,1,131.6102,247,40,0,354,98,0,121.7087
13,,1,126.2132,887,721,0,1007,712,0,120.3370
14,,1,125.8823,527,451,0,633,499,0,116.3615
15,,1,125.5563,373,143,0,384,264,0,121.4990
16,,1,125.2254,630,205,0,675,99,0,115.1564
17,,1,119.6102,799,594,0,895,651,0,111.6468
18,,1,119.3970,108,422,0,147,321,0,108.2682
19,,1,116.8112,58,222,0,108,130,0,104.7091
20,,1,113.3553,1005,90,0,1012,193,0,103.2376
21,,1,105.0833,7,339,0,39,248,0,96.4624
22,,1,104.6812,723,625,0,661,704,0,100.4241
23,,1,102.8112,224,305,0,307,348,0,93.4773
24,,1,102.4558,497,559,0,510,467,0,92.9139
25,,1,101.4558,777,528,0,779,454,0,74.0270
26,,1,98.9318,585,749,0,670,749,0,85.0000
27,,1,98.2548,465,648,0,497,563,0,90.8240
28,,1,98.1838,616,652,0,643,565,0,91.0934
29,,1,98.1249,91,459,0,165,513,0,91.6079
30,,1,97.7401,382,87,0,464,49,0,90.3770
31,,1,97.5563,776,271,0,779,178,0,93.0484
32,,1,96.4680,734,745,0,786,673,0,88.8144
33,,1,96.0416,734,745,0,823,742,0,89.0505
34,,1,95.7696,449,751,0,475,666,0,88.8876
35,,1,95.6396,180,514,0,257,469,0,89.1852
36,,1,94.2965,708,230,0,779,178,0,88.0057
37,,1,94.1838,956,438,0,983,355,0,87.2812
38,,1,93.7696,307,348,0,390,374,0,86.9770
39,,1,92.7401,497,563,0,550,625,0,81.5659
40,,1,90.9828,712,498,0,779,450,0,82.4197
41,,1,90.8701,996,488,0,1013,569,0,82.7647
42,,1,90.3970,31,679,0,104,721,0,84.2200
43,,1,85.0122,703,242,0,776,271,0,78.5493
44,,1,84.8112,307,348,0,327,412,0,67.0522
45,,1,84.4680,451,520,0,510,467,0,79.3095
46,,1,84.0833,858,423,0,892,493,0,77.8203
47,,1,83.8406,593,276,0,630,211,0,74.7930
48,,1,83.5563,386,122,0,465,129,0,79.3095
49,,1,82.2843,777,528,0,779,454,0,74.0270
50,,1,82.2254,107,563,0,165,513,0,76.5768
51,,1,82.1543,77,313,0,119,250,0,75.7166
52,,1,81.6766,781,594,0,786,673,0,79.1581
53,,1,80.7401,304,151,0,354,98,0,72.8629
54,,1,80.7279,903,404,0,904,481,0,77.0065
55,,1,79.1543,163,264,0,224,305,0,73.4983
56,,1,79.1249,41,377,0,94,433,0,77.1038
57,,1,78.8406,723,42,0,772,16,0,55.4707
58,,1,78.4264,502,282,0,563,247,0,70.3278
59,,1,78.3970,0,138,0,26,199,0,66.3099
60,,1,78.3848,386,37,0,459,34,0,73.0616
61,,1,77.6985,912,316,0,980,338,0,71.4703
62,,1,75.9828,269,454,0,327,412,0,71.6101
63,,1,75.6274,608,81,0,677,95,0,70.4060
64,,1,75.5685,108,130,0,156,181,0,70.0357
65,,1,75.2132,177,409,0,108,422,0,70.2140
66,,1,74.6985,781,594,0,799,529,0,67.4463
67,,1,74.0122,304,587,0,359,623,0,65.7343
68,,1,73.9706,304,151,0,373,143,0,69.4622
69,,1,73.8406,630,211,0,691,242,0,68.4251
70,,1,73.3259,402,566,0,451,520,0,67.2086
71,,1,73.3137,389,292,0,397,362,0,70.4557
72,,1,72.6690,956,438,0,996,488,0,64.0312
73,,1,72.5685,324,502,0,367,449,0,68.2495
74,,1,71.8701,45,495,0,30,439,0,57.9741
75,,1,71.7990,6,489,0,23,540,0,53.7587
76,,1,71.4264,151,207,0,163,264,0,58.2495
77,,1,71.1328,14,606,0,23,540,0,66.6108
78,,1,70.6985,409,171,0,432,231,0,64.2573
79,,1,70.6569,398,497,0,402,566,0,69.1158
80,,1,69.9706,784,281,0,849,293,0,66.0984
81,,1,69.8406,849,148,0,905,180,0,64.4981
82,,1,69.3553,116,73,0,153,28,0,58.2580
83,,1,69.2843,805,681,0,823,742,0,63.6003
84,,1,68.7401,813,587,0,851,534,0,65.2150
85,,1,68.0711,778,328,0,781,394,0,66.0681
86,,1,67.6274,30,439,0,91,451,0,62.1691
87,,1,67.4264,497,225,0,551,194,0,62.2656
88,,1,67.0833,807,387,0,858,423,0,62.4260
89,,1,66.5980,958,597,0,1013,569,0,61.7171
90,,1,66.1543,269,454,0,309,503,0,63.2535
91,,1,65.7696,581,27,0,608,81,0,60.3738
92,,1,65.4975,730,105,0,778,67,0,61.2209
93,,1,64.6985,503,53,0,559,74,0,59.8080
94,,1,64.2843,885,513,0,913,561,0,55.5698
95,,1,64.1421,58,222,0,118,232,0,60.8276
96,,1,64.0711,568,206,0,630,205,0,62.0081
97,,1,63.3553,643,565,0,691,535,0,56.6039
98,,1,63.1543,790,138,0,837,99,0,61.0737
99,,1,62.7990,906,261,0,912,316,0,55.3263
100,,1,62.5620,451,520,0,497,559,0,60.3075
101,,1,62.4909,409,614,0,458,647,0,59.0762
102,,1,62.0122,69,0,0,34,44,0,56.2228
103,,1,62.0122,909,193,0,913,242,0,49.1630
104,,1,61.9411,462,316,0,502,282,0,52.4976
105,,1,61.6985,392,623,0,413,676,0,57.0088
106,,1,61.6985,6,489,0,19,436,0,54.5711
107,,1,61.4264,854,651,0,805,681,0,57.4543
108,,1,61.2132,770,121,0,778,67,0,54.5894
109,,1,61.0711,790,151,0,849,148,0,59.0762
110,,1,60.8701,465,129,0,514,150,0,53.3104
111,,1,60.8701,980,338,0,1000,286,0,55.7136
112,,1,60.8406,864,395,0,902,354,0,55.9017
113,,1,60.5269,628,0,0,581,27,0,54.2033
114,,1,60.4975,661,704,0,699,747,0,57.3847
115,,1,60.3848,1,766,0,33,744,0,38.8330
116,,1,60.0416,409,392,0,462,409,0,55.6597
117,,1,60.0416,389,292,0,441,274,0,55.0273
118,,1,60.0416,388,445,0,405,392,0,55.6597
119,,1,59.9117,514,150,0,551,194,0,57.4891
120,,1,59.7696,74,42,0,109,82,0,53.1507
121,,1,59.3137,28,687,0,37,742,0,55.7315
122,,1,59.2843,729,0,0,702,44,0,51.6236
123,,1,59.2548,988,122,0,955,167,0,55.8032
124,,1,58.7990,508,109,0,561,95,0,54.8179
125,,1,58.7696,115,631,0,146,588,0,53.0094
126,,1,58.3259,796,43,0,837,82,0,56.5862
127,,1,57.8406,409,392,0,440,347,0,54.6443
128,,1,57.6985,352,759,0,401,744,0,51.2445
129,,1,57.6569,779,450,0,781,394,0,56.0357
130,,1,57.5980,413,676,0,458,647,0,53.5350
131,,1,57.4558,684,94,0,702,44,0,53.1413
132,,1,57.4558,374,500,0,324,502,0,50.0400
133,,1,57.3137,887,721,0,895,667,0,54.5894
134,,1,57.1421,512,682,0,565,692,0,53.9351
135,,1,56.9706,388,445,0,398,497,0,52.9528
136,,1,56.8995,406,744,0,409,690,0,54.0833
137,,1,56.8701,652,450,0,633,499,0,52.5547
138,,1,56.8406,31,679,0,72,645,0,53.2635
139,,1,56.7696,355,718,0,401,744,0,52.8394
140,,1,56.6766,68,559,0,76,506,0,53.6004
141,,1,56.6274,843,502,0,887,504,0,44.0454
142,,1,56.4558,559,74,0,578,26,0,51.6236
