 ,Label,Skeleton ID,Branch length,V1 x,V1 y,V1 z,V2 x,V2 y,V2 z,Euclidean distance
1,,1,351.8234,605,714,0,926,683,0,322.4934
2,,1,293.0782,124,767,0,314,603,0,250.9900
3,,1,283.8600,225,277,0,443,436,0,269.8240
4,,1,269.0366,99,98,0,332,119,0,233.9444
5,,1,264.6346,97,488,0,314,603,0,245.5891
6,,1,238.0955,97,488,0,160,276,0,221.1628
7,,1,230.3797,511,358,0,568,528,0,179.3014
8,,1,224.1371,1022,198,0,864,85,0,194.2498
9,,1,223.6051,688,529,0,858,401,0,212.8004
10,,1,218.4508,0,388,0,88,206,0,202.1584
11,,1,206.7107,715,0,0,864,85,0,171.5401
12,,1,202.9066,225,277,0,332,119,0,190.8219
13,,1,201.0955,24,662,0,87,487,0,185.9946
14,,1,194.6690,909,502,0,926,683,0,181.7966
15,,1,193.3797,617,60,0,682,217,0,169.9235
16,,1,191.9655,475,86,0,617,60,0,144.3607
17,,1,188.5685,935,687,0,993,545,0,153.3884
18,,1,182.7817,316,767,0,443,679,0,154.5089
19,,1,182.3797,340,604,0,443,476,0,164.2955
20,,1,170.4558,519,205,0,682,217,0,163.4411
21,,1,165.3675,682,217,0,824,272,0,152.2793
22,,1,160.2498,510,173,0,617,60,0,155.6213
23,,1,158.3259,332,119,0,475,86,0,146.7583
24,,1,156.3137,511,358,0,519,205,0,153.2090
25,,1,155.1421,855,235,0,864,85,0,150.2698
26,,1,149.9533,477,767,0,605,714,0,138.5388
27,,1,142.9411,443,679,0,576,655,0,135.1481
28,,1,138.2254,431,633,0,476,514,0,127.2242
29,,1,132.3675,0,410,0,87,487,0,116.1809
30,,1,129.6224,0,96,0,86,190,0,127.4049
31,,1,118.8112,88,206,0,160,276,0,100.4191
32,,1,114.4558,869,321,0,976,305,0,108.1896
33,,1,114.4092,690,623,0,607,550,0,110.5351
34,,1,111.8284,576,655,0,578,544,0,111.0180
35,,1,111.4386,443,436,0,511,358,0,103.4795
36,,1,107.0538,31,32,0,99,98,0,94.7629
37,,1,103.0122,340,604,0,431,633,0,95.5092
38,,1,102.9828,909,502,0,993,545,0,94.3663
39,,1,102.0833,475,86,0,510,173,0,93.7763
40,,1,98.2254,858,401,0,904,479,0,90.5539
41,,1,97.9706,86,190,0,99,98,0,92.9139
42,,1,97.7990,476,514,0,568,528,0,93.0591
43,,1,89.7107,756,580,0,688,529,0,85.0000
44,,1,85.4680,1023,239,0,976,305,0,81.0247
45,,1,84.5563,858,401,0,869,321,0,80.7527
46,,1,74.8701,607,550,0,674,531,0,69.6419
47,,1,73.4975,824,272,0,869,321,0,66.5282
48,,1,73.0122,576,655,0,605,714,0,65.7419
49,,1,69.9828,957,442,0,904,479,0,64.6375
50,,1,66.0538,1022,352,0,976,305,0,65.7647
51,,1,65.4142,160,276,0,225,277,0,65.0077
52,,1,64.5980,102,766,0,49,738,0,59.9416
53,,1,60.4264,1023,497,0,993,545,0,56.6039
54,,1,55.9117,819,194,0,855,235,0,54.5619
55,,1,54.1838,61,698,0,49,738,0,41.7612
56,,1,53.3259,711,569,0,674,531,0,53.0377
57,,1,51.2548,824,272,0,855,235,0,48.2701
58,,1,50.9706,431,633,0,443,679,0,47.5395
59,,1,41.6985,57,683,0,24,662,0,39.1152
60,,1,40.3848,9,686,0,9,704,0,18.0000
61,,1,35.7279,510,173,0,519,205,0,33.2415
62,,1,31.4853,578,544,0,607,550,0,29.6142
63,,1,30.2132,9,686,0,24,662,0,28.3019
64,,1,29.0711,930,714,0,935,687,0,27.4591
65,,1,28.7279,11,723,0,36,732,0,26.5707
66,,1,28.2132,465,491,0,443,476,0,26.6271
67,,1,27.2426,39,706,0,36,732,0,26.1725
68,,1,25.8995,904,479,0,909,502,0,23.5372
69,,1,24.7279,467,493,0,476,514,0,22.8473
70,,1,19.8284,9,704,0,11,723,0,19.1050
71,,1,19.4142,444,455,0,443,436,0,19.0263
72,,1,19.4142,444,457,0,443,476,0,19.0263
73,,1,17.6569,86,190,0,88,206,0,16.1245
74,,1,17.5563,0,736,0,11,723,0,17.0294
75,,1,15.4853,36,732,0,49,738,0,14.3178
76,,1,14.8284,674,531,0,688,529,0,14.1421
77,,1,13.4142,327,604,0,314,603,0,13.0384
78,,1,11.0000,329,604,0,340,604,0,11.0000
79,,1,10.4142,87,487,0,97,488,0,10.0499
80,,1,10.0711,573,536,0,568,528,0,9.4340
81,,1,9.4142,8,695,0,9,686,0,9.0554
82,,1,7.6569,574,538,0,578,544,0,7.2111
83,,1,7.4142,8,697,0,9,704,0,7.0711
84,,1,4.4142,930,684,0,926,683,0,4.1231
85,,1,3.8284,932,685,0,935,687,0,3.6056
86,,2,2.0000,53,697,0,55,697,0,2.0000
87,Mean,1.0116,103.5004,452,467.6512,0,497.5233,457.2907,0,94.2612
88,SD,0.1078,82.9833,332.1465,216.0945,0,326.0087,212.0454,0,74.6402
89,Min,1,2.0000,0,0,0,9,60,0,2.0000
90,Max,2,351.8234,1023,767,0,993,738,0,322.4934
