 ,Label,Skeleton ID,Branch length,V1 x,V1 y,V1 z,V2 x,V2 y,V2 z,Euclidean distance
1,,1,440.7595,668,117,0,985,236,0,338.6001
2,,1,350.0782,624,425,0,641,119,0,306.4719
3,,1,345.8772,668,117,0,965,235,0,319.5825
4,,1,336.3503,655,728,0,853,596,0,237.9664
5,,1,304.8894,165,543,0,404,439,0,260.6473
6,,1,277.8356,908,571,0,1012,338,0,255.1568
7,,1,273.2203,348,80,0,439,303,0,240.8527
8,,1,249.1076,956,358,0,753,458,0,226.2941
9,,1,233.8772,443,303,0,624,425,0,218.2773
10,,1,224.7645,443,303,0,539,118,0,208.4250
11,,1,220.3087,51,200,0,127,388,0,202.7807
12,,1,206.7401,348,80,0,539,118,0,194.7434
13,,1,187.1371,0,386,0,80,540,0,173.5396
14,,1,182.7229,227,724,0,376,714,0,149.3352
15,,1,174.6985,37,70,0,203,55,0,166.6763
16,,1,172.6274,376,714,0,542,718,0,166.0482
17,,1,171.6224,404,473,0,512,587,0,157.0350
18,,1,171.0833,370,630,0,404,473,0,160.6393
19,,1,170.5513,655,728,0,747,602,0,156.0128
20,,1,155.3553,203,55,0,348,80,0,147.1394
21,,1,151.0833,404,439,0,439,303,0,140.4315
22,,1,146.8406,236,617,0,370,630,0,134.6291
23,,1,142.0660,657,506,0,747,602,0,131.5903
24,,1,140.7817,117,540,0,146,422,0,121.5113
25,,1,139.8944,870,325,0,965,235,0,130.8625
26,,1,139.2132,94,735,0,227,724,0,133.4541
27,,1,118.7990,542,718,0,655,728,0,113.4416
28,,1,118.7401,985,236,0,1012,338,0,105.5130
29,,1,113.4386,576,594,0,636,506,0,106.5082
30,,1,111.5563,227,724,0,236,617,0,107.3778
31,,1,110.6812,165,543,0,236,617,0,102.5524
32,,1,109.3137,747,602,0,853,596,0,106.1697
33,,1,107.5685,52,634,0,92,723,0,97.5756
34,,1,105.5980,52,634,0,80,540,0,98.0816
35,,1,105.3259,58,0,0,37,70,0,73.0821
36,,1,103.7817,122,0,0,203,55,0,97.9081
37,,1,103.6274,31,167,0,37,70,0,97.1854
38,,1,102.4142,539,118,0,641,119,0,102.0049
39,,1,99.6569,542,718,0,546,620,0,98.0816
40,,1,92.8406,657,506,0,737,475,0,85.7963
41,,1,90.0833,36,727,0,92,723,0,56.1427
42,,1,87.3553,908,571,0,985,588,0,78.8543
43,,1,87.0711,370,630,0,376,714,0,84.2140
44,,1,85.9706,624,425,0,636,506,0,81.8841
45,,1,85.9533,512,587,0,576,594,0,64.3817
46,,1,75.0122,800,504,0,737,475,0,69.3542
47,,1,73.6985,805,344,0,870,325,0,67.7200
48,,1,69.8112,9,686,0,52,634,0,67.4759
49,,1,65.3553,853,596,0,908,571,0,60.4152
50,,1,65.2132,36,727,0,94,735,0,58.5491
51,,1,58.6690,182,380,0,146,422,0,55.3173
52,,1,55.6690,73,134,0,31,167,0,53.4135
53,,1,53.9117,1021,549,0,985,588,0,53.0754
54,,1,53.0122,78,161,0,51,200,0,47.4342
55,,1,51.9117,1021,625,0,985,588,0,51.6236
56,,1,49.2426,117,540,0,165,543,0,48.0937
57,,1,44.7990,127,388,0,146,422,0,38.9487
58,,1,42.5980,96,416,0,127,388,0,41.7732
59,,1,42.4558,31,167,0,51,200,0,38.5876
60,,1,40.3848,9,686,0,9,704,0,18.0000
61,,1,38.9706,4,762,0,16,728,0,36.0555
62,,1,37.0000,80,540,0,117,540,0,37.0000
63,,1,32.7990,780,470,0,753,458,0,29.5466
64,,1,27.8284,641,119,0,668,117,0,27.0740
65,,1,26.8995,9,704,0,16,728,0,25.0000
66,,1,25.2132,527,605,0,546,620,0,24.2074
67,,1,24.7990,737,475,0,753,458,0,23.3452
68,,1,24.7279,525,604,0,512,587,0,21.4009
69,,1,23.3848,564,607,0,546,620,0,22.2036
70,,1,21.3137,994,334,0,1012,338,0,18.4391
71,,1,20.4142,16,728,0,36,727,0,20.0250
72,,1,18.4853,566,606,0,576,594,0,15.6205
73,,1,16.4142,405,455,0,404,439,0,16.0312
74,,1,16.4142,405,457,0,404,473,0,16.0312
75,,1,10.4142,975,236,0,965,235,0,10.0499
76,,1,10.0000,646,506,0,636,506,0,10.0000
77,,1,9.4142,8,695,0,9,686,0,9.0554
78,,1,9.0711,876,331,0,870,325,0,8.4853
79,,1,9.0000,648,506,0,657,506,0,9.0000
80,,1,8.0000,977,236,0,985,236,0,8.0000
81,,1,7.4142,8,697,0,9,704,0,7.0711
82,,1,6.4142,93,729,0,92,723,0,6.0828
83,,1,4.0000,94,731,0,94,735,0,4.0000
84,,1,1.4142,439,303,0,439,303,0,0.0000
85,,1,1.4142,443,303,0,443,303,0,0.0000
86,,2,172.7107,909,0,0,1022,89,0,143.8402
87,Mean,1.0116,105.7551,422.0814,459.8023,0,471.9767,458.1047,0,94.8001
88,SD,0.1078,93.5880,326.8519,221.5926,0,332.7174,207.9720,0,80.7785
89,Min,1,1.4142,0,0,0,9,55,0,0.0000
90,Max,2,440.7595,1021,762,0,1022,735,0,338.6001
