 ,Label,Skeleton ID,Branch length,V1 x,V1 y,V1 z,V2 x,V2 y,V2 z,Euclidean distance
1,,1,387.6417,1014,759,0,769,493,0,361.6366
2,,1,306.1787,733,109,0,999,152,0,269.4531
3,,1,297.2203,798,766,0,548,652,0,274.7654
4,,1,281.5168,138,343,0,352,506,0,269.0074
5,,1,255.1787,526,169,0,624,383,0,235.3720
6,,1,251.2203,139,461,0,343,569,0,230.8246
7,,1,247.4924,1022,565,0,908,370,0,225.8783
8,,1,246.7056,304,691,0,500,732,0,200.2424
9,,1,238.9483,339,28,0,527,151,0,224.6620
10,,1,200.6346,615,94,0,768,165,0,168.6713
11,,1,190.5341,712,246,0,572,124,0,185.6987
12,,1,164.3797,88,166,0,216,161,0,128.0976
13,,1,162.7401,674,408,0,821,408,0,147.0000
14,,1,158.8528,203,591,0,139,461,0,144.9000
15,,1,147.3259,92,23,0,224,44,0,133.6600
16,,1,143.3970,284,235,0,408,279,0,131.5751
17,,1,143.0538,540,393,0,568,517,0,127.1220
18,,1,142.0660,592,479,0,702,457,0,112.1784
19,,1,141.5097,224,44,0,339,28,0,116.1077
20,,1,137.7107,118,319,0,169,203,0,126.7162
21,,1,136.8234,768,165,0,853,259,0,126.7320
22,,1,132.3675,387,466,0,497,478,0,110.6526
23,,1,132.1543,304,691,0,343,575,0,122.3806
24,,1,126.9239,853,259,0,953,230,0,104.1201
25,,1,124.9949,129,542,0,33,472,0,118.8108
26,,1,118.2376,755,0,0,667,73,0,114.3372
27,,1,116.7279,54,47,0,57,160,0,113.0398
28,,1,112.6690,0,571,0,33,472,0,104.3552
29,,1,110.7990,387,466,0,401,361,0,105.9292
30,,1,110.2548,187,203,0,284,235,0,102.1421
31,,1,109.8823,288,151,0,378,167,0,91.4112
32,,1,109.2548,592,479,0,624,383,0,101.1929
33,,1,109.1249,214,648,0,293,708,0,99.2018
34,,1,102.7401,821,408,0,908,370,0,94.9368
35,,1,100.8112,953,230,0,999,152,0,90.5539
36,,1,98.4853,493,382,0,497,478,0,96.0833
37,,1,98.1960,440,550,0,384,475,0,93.6002
38,,1,97.1249,378,167,0,454,218,0,91.5260
39,,1,95.0833,343,575,0,424,609,0,87.8465
40,,1,95.0538,61,256,0,106,181,0,87.4643
41,,1,93.9828,1021,298,0,947,254,0,86.0930
42,,1,92.2965,454,218,0,526,169,0,87.0919
43,,1,91.4386,0,331,0,59,398,0,89.2749
44,,1,90.4975,22,236,0,57,160,0,83.6720
45,,1,90.0244,78,398,0,139,461,0,87.6926
46,,1,89.8406,497,478,0,529,554,0,82.4621
47,,1,88.6102,229,766,0,293,708,0,86.3713
48,,1,88.4558,892,289,0,908,370,0,82.5651
49,,1,84.7696,33,472,0,59,398,0,78.4347
50,,1,84.5685,78,398,0,118,330,0,78.8923
51,,1,82.0538,224,44,0,274,103,0,77.3369
52,,1,81.9117,702,457,0,769,493,0,76.0592
53,,1,81.3259,457,672,0,500,732,0,73.8173
54,,1,80.9117,667,73,0,733,109,0,75.1798
55,,1,80.7279,548,652,0,555,575,0,77.3175
56,,1,80.6396,408,279,0,454,218,0,76.4003
57,,1,79.3259,782,470,0,821,408,0,73.2462
58,,1,78.4264,424,609,0,457,672,0,71.1196
59,,1,77.5269,1023,85,0,999,152,0,71.1688
60,,1,75.2965,456,408,0,401,361,0,72.3464
61,,1,72.6396,737,416,0,782,470,0,70.2922
62,,1,72.1127,106,181,0,169,203,0,66.7308
63,,1,71.3259,733,109,0,768,165,0,66.0379
64,,1,70.6690,892,289,0,947,254,0,65.1920
65,,1,69.9117,284,235,0,320,180,0,65.7343
66,,1,69.0122,484,629,0,541,658,0,63.9531
67,,1,67.3137,343,569,0,352,506,0,63.6396
68,,1,64.6985,1,292,0,22,236,0,59.8080
69,,1,64.2254,8,3,0,54,47,0,63.6553
70,,1,63.9706,555,575,0,568,517,0,59.4390
71,,1,63.9706,320,180,0,378,167,0,59.4390
72,,1,61.5269,144,0,0,92,23,0,56.8595
73,,1,61.1838,674,408,0,702,457,0,56.4358
74,,1,60.7279,500,732,0,531,697,0,46.7547
75,,1,60.6985,615,94,0,667,73,0,56.0803
76,,1,58.6690,487,590,0,529,554,0,55.3173
77,,1,57.8284,408,279,0,408,336,0,57.0000
78,,1,56.1838,527,151,0,572,124,0,52.4786
79,,1,55.4264,572,124,0,615,94,0,52.4309
80,,1,54.9411,853,259,0,892,289,0,49.2037
81,,1,54.8406,187,203,0,216,161,0,51.0392
82,,1,54.7696,457,672,0,484,629,0,50.7740
83,,1,53.3137,483,341,0,433,349,0,50.6360
84,,1,51.4558,568,517,0,592,479,0,44.9444
85,,1,50.5269,311,64,0,339,28,0,45.6070
86,,1,50.4264,138,343,0,176,313,0,48.4149
87,,1,47.9411,54,47,0,92,23,0,44.9444
88,,1,47.7696,352,506,0,384,475,0,44.5533
89,,1,47.2843,22,236,0,61,256,0,43.8292
90,,1,46.2548,498,665,0,531,697,0,45.9674
91,,1,46.1127,211,293,0,176,313,0,40.3113
92,,1,45.4264,466,379,0,433,349,0,44.5982
93,,1,44.9706,229,142,0,269,132,0,41.2311
94,,1,42.4264,88,289,0,118,319,0,42.4264
95,,1,41.9411,86,287,0,61,256,0,39.8246
96,,1,36.4853,424,609,0,458,607,0,34.0588
97,,1,36.4558,200,126,0,229,142,0,33.1210
98,,1,34.6985,529,554,0,555,575,0,33.4215
99,,1,33.5269,318,114,0,295,90,0,33.2415
100,,1,33.4853,57,160,0,88,166,0,31.5753
101,,1,33.2132,295,90,0,311,64,0,30.5287
102,,1,33.1421,478,618,0,487,590,0,29.4109
103,,1,31.6274,649,399,0,624,383,0,29.6816
104,,1,31.0711,269,132,0,274,103,0,29.4279
105,,1,30.9706,269,132,0,288,151,0,26.8701
106,,1,30.8701,334,83,0,311,64,0,29.8329
107,,1,30.3848,408,336,0,433,349,0,28.1780
108,,1,27.8995,401,361,0,408,336,0,25.9615
109,,1,26.8995,463,597,0,487,590,0,25.0000
110,,1,26.3848,274,103,0,295,90,0,24.6982
111,,1,25.8995,651,401,0,674,408,0,24.0416
112,,1,25.7279,458,607,0,478,618,0,22.8254
113,,1,25.3848,118,330,0,138,343,0,23.8537
114,,1,22.5563,302,166,0,288,151,0,20.5183
115,,1,22.1421,293,708,0,304,691,0,20.2485
116,,1,20.9706,304,168,0,320,180,0,20.0000
117,,1,20.8995,538,679,0,531,697,0,19.3132
118,,1,20.2426,538,677,0,541,658,0,19.2354
119,,1,19.0000,59,398,0,78,398,0,19.0000
120,,1,18.1421,186,299,0,176,313,0,17.2047
121,,1,15.1421,780,483,0,769,493,0,14.8661
122,,1,14.3137,478,618,0,484,629,0,12.5300
123,,1,12.6569,949,241,0,953,230,0,11.7047
124,,1,11.8995,224,153,0,216,161,0,11.3137
125,,1,11.8284,949,243,0,947,254,0,11.1803
126,,1,11.3137,96,174,0,88,166,0,11.3137
127,,1,11.0711,224,151,0,229,142,0,10.2956
128,,1,11.0000,782,481,0,782,470,0,11.0000
129,,1,10.2426,384,475,0,387,466,0,9.4868
130,,1,10.0711,98,176,0,106,181,0,9.4340
131,,1,8.4142,527,161,0,526,169,0,8.0623
132,,1,8.0000,177,203,0,169,203,0,8.0000
133,,1,8.0000,179,203,0,187,203,0,8.0000
134,,1,8.0000,527,159,0,527,151,0,8.0000
135,,1,5.6569,462,603,0,458,607,0,5.6569
136,,1,5.4142,119,324,0,118,319,0,5.0990
137,,1,4.4142,119,326,0,118,330,0,4.1231
138,,1,4.4142,464,601,0,463,597,0,4.1231
139,,1,3.8284,544,656,0,541,658,0,3.6056
140,,1,3.8284,461,594,0,463,597,0,3.6056
141,,1,2.8284,546,654,0,548,652,0,2.8284
142,,1,2.4142,344,571,0,343,569,0,2.2361
143,,1,2.4142,344,573,0,343,575,0,2.2361
144,,2,82.2843,0,595,0,71,618,0,74.6324
145,,3,65.0000,27,726,0,92,726,0,65.0000
146,,3,7.8284,94,733,0,92,726,0,7.2801
147,,3,7.4142,26,733,0,27,726,0,7.0711
148,,3,6.8284,94,720,0,92,726,0,6.3246
149,,3,6.4142,26,720,0,27,726,0,6.0828
150,,4,9.8284,31,701,0,33,692,0,9.2195
151,,5,28.7279,46,701,0,71,698,0,25.1794
152,,6,17.4853,442,556,0,448,571,0,16.1555
153,Mean,1.1513,74.3039,390.3158,373.2368,0,416.7434,369.4276,0,68.2165
154,SD,0.6687,68.4059,266.8206,217.9083,0,262.7728,210.0704,0,62.1091
155,Min,1,2.4142,0,0,0,22,23,0,2.2361
156,Max,6,387.6417,1023,766,0,999,732,0,361.6366
